0 30
1 22 0 0 0 0 0.00301763 0.00232946 0.00407753 0.005582 0 270.048 528.895 223.993 2.33608e+06 
1 22 0 0 0 0 0.000486038 -0.000165199 -5.22761e-05 0.000516 0 270.048 528.895 223.993 2.33608e+06 
1 22 0 0 0 0 0.000461609 0.00273058 -0.000117173 0.0027718 0 90.3782 583.912 338.822 4.36907e+06 
1 22 0 0 0 0 -0.00151509 -0.00156497 0.00177603 0.0028105 0 90.3782 583.912 338.822 4.36907e+06 
1 22 0 0 0 0 0.000262759 0.000257896 -0.00036153 0.000516 0 90.3782 583.912 338.822 4.36907e+06 
1 22 0 0 0 0 0.00345741 -0.00130178 -0.000211243 0.0037004 0 194.261 586.361 148.663 2.158e+06 
1 22 0 0 0 0 -0.000335405 -0.000338548 -0.000929221 0.0010443 0 194.261 586.361 148.663 2.158e+06 
1 22 0 0 0 0 -0.000830713 -0.000844052 7.73742e-05 0.0011868 0 194.261 586.361 148.663 2.158e+06 
1 22 0 0 0 0 0.000118467 5.89391e-05 -0.000102376 0.0001673 0 194.261 586.361 148.663 2.158e+06 
1 22 0 0 0 0 -0.00212767 -0.00179684 0.0038418 0.004745 0 45.071 514.172 122.442 478703 
1 22 0 0 0 0 0.00106263 0.000524453 6.522e-05 0.0011868 0 45.071 514.172 122.442 478703 
1 22 0 0 0 0 8.69948e-05 9.34865e-05 -0.000108081 0.0001673 0 45.071 514.172 122.442 478703 
1 22 0 0 0 0 0.0029739 -0.00268749 -0.00253937 0.004745 0 286.409 308.893 324.185 174328 
1 22 0 0 0 0 -0.000861475 0.000445733 0.000683869 0.0011868 0 286.409 308.893 324.185 174328 
1 22 0 0 0 0 -0.000162431 -2.7515e-05 2.91289e-05 0.0001673 0 286.409 308.893 324.185 174328 
1 22 0 0 0 0 -0.00181785 0.00276948 0.000593304 0.0033655 0 256.278 552.935 203.285 404146 
1 22 0 0 0 0 -0.00210065 0.00124478 0.000789091 0.0025661 0 256.278 552.935 203.285 404146 
1 22 0 0 0 0 -9.33512e-05 -0.000123932 6.25761e-05 0.0001673 0 256.278 552.935 203.285 404146 
1 22 0 0 0 0 0.000470367 0.0001043 -0.00472048 0.004745 0 144.723 569.792 173.815 1.78547e+06 
1 22 0 0 0 0 0.000205142 -0.000978809 -0.000639018 0.0011868 0 144.723 569.792 173.815 1.78547e+06 
1 22 0 0 0 0 8.09883e-05 1.9727e-05 0.000145055 0.0001673 0 144.723 569.792 173.815 1.78547e+06 
1 22 0 0 0 0 0.000431966 -0.00468683 0.000601739 0.004745 0 308.56 552.024 168.68 758005 
1 22 0 0 0 0 0.000950349 0.000500401 -0.000504906 0.0011868 0 308.56 552.024 168.68 758005 
1 22 0 0 0 0 -3.61168e-05 -5.82198e-05 0.000152628 0.0001673 0 308.56 552.024 168.68 758005 
1 22 0 0 0 0 -0.00105375 0.00462444 -0.000138362 0.004745 0 127.665 328.329 360.713 0 
1 22 0 0 0 0 -0.000119497 -0.00114155 0.00030181 0.0011868 0 127.665 328.329 360.713 0 
1 22 0 0 0 0 -0.000145407 -8.26704e-05 3.4382e-06 0.0001673 0 127.665 328.329 360.713 0 
1 22 0 0 0 0 0.00231242 0.00414149 -0.000125484 0.004745 0 330.682 430.711 62.1103 1.09825e+06 
1 22 0 0 0 0 0.000822401 0.000855398 -2.11055e-05 0.0011868 0 330.682 430.711 62.1103 1.09825e+06 
1 22 0 0 0 0 -0.000131499 2.44284e-05 0.000100501 0.0001673 0 330.682 430.711 62.1103 1.09825e+06 
1 30
1 22 0 0 0 0 0.00142075 0.00393449 -0.00223971 0.004745 0 185.626 579.256 369.598 4.088e+06 
1 22 0 0 0 0 -0.000512367 0.00105531 0.000179712 0.0011868 0 185.626 579.256 369.598 4.088e+06 
1 22 0 0 0 0 -4.9645e-05 -0.000159334 1.17239e-05 0.0001673 0 185.626 579.256 369.598 4.088e+06 
1 22 0 0 0 0 -0.0025273 0.00113823 -7.71569e-06 0.0027718 0 235.961 581.48 264.779 2.4383e+06 
1 22 0 0 0 0 0.00184027 -0.00128466 -0.00169173 0.0028105 0 235.961 581.48 264.779 2.4383e+06 
1 22 0 0 0 0 0.00046518 7.69385e-05 -0.000209629 0.000516 0 235.961 581.48 264.779 2.4383e+06 
1 22 0 0 0 0 0.00153252 -0.00404329 -0.00195402 0.004745 0 285.462 433.041 237.527 1.88276e+06 
1 22 0 0 0 0 0.000566913 -0.0012267 8.45054e-05 0.001354 0 285.462 433.041 237.527 1.88276e+06 
1 22 0 0 0 0 0.000715043 -0.00103479 0.0028882 0.0031502 0 197.577 562.937 447.841 3.25239e+06 
1 22 0 0 0 0 0.00188947 -0.000350942 0.00201125 0.0027818 0 197.577 562.937 447.841 3.25239e+06 
1 22 0 0 0 0 0.000131076 -9.31065e-05 -4.62567e-05 0.0001673 0 197.577 562.937 447.841 3.25239e+06 
1 22 0 0 0 0 -0.00193899 -0.00314347 -0.000227654 0.0037004 0 13.3775 573.734 183.826 136255 
1 22 0 0 0 0 -5.89964e-05 -0.00103798 -9.83426e-05 0.0010443 0 13.3775 573.734 183.826 136255 
1 22 0 0 0 0 7.00578e-05 -0.00062288 -0.00100777 0.0011868 0 13.3775 573.734 183.826 136255 
1 22 0 0 0 0 1.69895e-05 4.3535e-05 0.00016064 0.0001673 0 13.3775 573.734 183.826 136255 
1 22 0 0 0 0 -0.0028228 0.000628072 -0.00376196 0.004745 0 42.8169 589.564 23.4671 1.38278e+06 
1 22 0 0 0 0 -0.000181654 4.35425e-05 -0.00117201 0.0011868 0 42.8169 589.564 23.4671 1.38278e+06 
1 22 0 0 0 0 -8.55674e-05 6.24086e-05 -0.000129509 0.0001673 0 42.8169 589.564 23.4671 1.38278e+06 
1 22 0 0 0 0 0.00150764 -0.00235001 0.0038366 0.004745 0 -49.1949 576.221 152.833 3.63215e+06 
1 22 0 0 0 0 -0.000116684 0.000747059 -0.000914758 0.0011868 0 -49.1949 576.221 152.833 3.63215e+06 
1 22 0 0 0 0 -9.47303e-05 -1.47115e-05 -0.00013711 0.0001673 0 -49.1949 576.221 152.833 3.63215e+06 
1 22 0 0 0 0 -6.10057e-05 -0.000869255 -0.00296396 0.0030894 0 345.761 586.156 170.406 1.61283e+06 
1 22 0 0 0 0 0.00168078 0.00228732 0.000151407 0.0028425 0 345.761 586.156 170.406 1.61283e+06 
1 22 0 0 0 0 -2.5069e-05 9.00895e-08 -0.000165411 0.0001673 0 345.761 586.156 170.406 1.61283e+06 
1 22 0 0 0 0 -0.00190525 -0.0027677 -0.00335036 0.004745 0 221.713 577.743 255.124 126735 
1 22 0 0 0 0 0.00046784 0.000234468 0.000654134 0.0008377 0 221.713 577.743 255.124 126735 
1 22 0 0 0 0 -0.000474319 -3.09917e-05 -0.000200791 0.000516 0 221.713 577.743 255.124 126735 
1 22 0 0 0 0 0.000902976 -0.00241053 -0.00216808 0.0033655 0 220.658 484.892 272.521 197812 
1 22 0 0 0 0 -0.000553603 -0.000699348 -0.0024061 0.0025661 0 220.658 484.892 272.521 197812 
1 22 0 0 0 0 -4.40288e-05 7.04609e-05 0.00014521 0.0001673 0 220.658 484.892 272.521 197812 
2 28
1 22 0 0 0 0 -0.00189575 0.0019426 0.000561534 0.0027718 0 299.34 472.484 192.701 79376.2 
1 22 0 0 0 0 -0.00190971 -0.00182076 0.000967858 0.0028105 0 299.34 472.484 192.701 79376.2 
1 22 0 0 0 0 -0.00024262 0.000281958 0.000357619 0.000516 0 299.34 472.484 192.701 79376.2 
1 22 0 0 0 0 2.08162e-05 -1.28525e-05 0.00474494 0.004745 0 103.957 587.577 226.219 3.35249e+06 
1 22 0 0 0 0 0.00117726 9.8753e-05 0.000113117 0.0011868 0 103.957 587.577 226.219 3.35249e+06 
1 22 0 0 0 0 6.9264e-07 -8.48775e-05 -0.000144169 0.0001673 0 103.957 587.577 226.219 3.35249e+06 
1 22 0 0 0 0 0.0021593 -0.000510738 0.00512204 0.005582 0 -224.545 562.043 284.38 3.52077e+06 
1 22 0 0 0 0 -0.000444779 5.83194e-05 0.000255004 0.000516 0 -224.545 562.043 284.38 3.52077e+06 
