3
1 22 0 0 0.00310447 0.00139801 0.00330497 0
1 22 0 0 -0.000760577 0.000599275 0.000686211 0
1 22 0 0 -9.55896e-05 6.40934e-05 0.000121425 0
3
1 22 0 0 0.00200265 -0.000329639 0.00268465 0
1 22 0 0 0.00224458 0.00124029 9.16964e-05 0
1 22 0 0 0.000112205 -0.000123777 8.87596e-06 0
3
1 22 0 0 -0.0050893 0.000891406 0.00211262 0
1 22 0 0 -0.000312844 -2.9208e-05 -0.00015122 0
1 22 0 0 0.000127603 4.87709e-05 9.65829e-05 0
3
1 22 0 0 0.000452051 0.0032078 0.00346709 0
1 22 0 0 0.000897185 -0.000215662 -0.000746354 0
1 22 0 0 4.48793e-05 1.67585e-05 -0.000160294 0
3
1 22 0 0 -0.000487165 -0.00433579 0.00186511 0
1 22 0 0 -0.000499549 -1.23492e-05 -0.00107647 0
1 22 0 0 8.02215e-05 0.000142899 -3.36715e-05 0
3
1 22 0 0 0.00323577 -0.00195213 -0.0028695 0
1 22 0 0 0.00101038 0.00014459 -0.000605571 0
1 22 0 0 -2.84651e-05 -0.000104037 0.000127888 0
3
1 22 0 0 -0.00453408 -0.00138632 -0.000187702 0
1 22 0 0 -0.00106927 8.92231e-05 -0.000507135 0
1 22 0 0 -0.000141792 2.81658e-05 -8.42085e-05 0
3
1 22 0 0 0.000425461 -0.00183605 0.00203243 0
1 22 0 0 -0.00130692 0.000570883 0.00242177 0
1 22 0 0 -0.00030457 -0.000218298 -0.000354738 0
3
1 22 0 0 -0.00100947 0.00235198 -0.00267247 0
1 22 0 0 0.000764307 0.00208787 -0.000165226 0
1 22 0 0 1.92853e-05 -8.54563e-05 -0.000142529 0
3
1 22 0 0 0.00251431 -0.0015466 0.00110001 0
1 22 0 0 -0.00223561 -0.000608912 -0.000740503 0
1 22 0 0 -0.000278446 0.000432206 -4.3836e-05 0
4
1 22 0 0 0.000228704 0.00341612 -0.00140384 0
1 22 0 0 0.000989345 -0.000120113 -0.000311979 0
1 22 0 0 -0.000127981 -0.000578746 0.000591959 0
1 22 0 0 0.000487752 -6.55239e-05 0.000155116 0
3
1 22 0 0 -0.00288648 -0.00215539 0.00308829 0
1 22 0 0 0.000119263 -0.00112665 -0.000353441 0
1 22 0 0 1.8391e-05 -9.80428e-05 0.000134308 0
3
1 22 0 0 -0.00296912 -0.0034509 -0.00133816 0
1 22 0 0 -0.000273434 -0.000290754 0.00111767 0
1 22 0 0 1.12817e-05 -0.000162871 3.65375e-05 0
3
1 22 0 0 -0.00153308 0.00343483 -0.00289252 0
1 22 0 0 0.00040745 0.000469558 0.00101094 0
1 22 0 0 -0.000131672 9.31352e-05 4.44701e-05 0
3
1 22 0 0 -0.000758844 -0.00362803 0.00296253 0
1 22 0 0 -0.000258237 -0.00032492 0.00111186 0
1 22 0 0 -6.30999e-06 -8.96832e-05 0.00014109 0
3
1 22 0 0 -0.00199386 -0.00239246 0.00127563 0
1 22 0 0 0.00136603 0.00148343 -0.00158691 0
1 22 0 0 -0.000122661 -4.47062e-05 -0.000104618 0
3
1 22 0 0 -0.00124407 0.00101577 -0.00446492 0
1 22 0 0 -0.000287571 -0.000487523 0.00104313 0
1 22 0 0 -0.00015224 -6.67802e-05 -1.87823e-05 0
4
1 22 0 0 -0.000973579 -0.0013335 0.00134678 0
1 22 0 0 8.89404e-05 -0.000736302 -0.00250689 0
1 22 0 0 -0.00100709 0.000619561 -0.000101996 0
1 22 0 0 0.000150764 -5.49448e-05 -4.73347e-05 0
3
1 22 0 0 0.00291303 -0.00025838 0.000995943 0
1 22 0 0 0.000747322 -0.0023952 0.00133579 0
1 22 0 0 -0.000102956 0.000129665 -2.40066e-05 0
4
1 22 0 0 -0.0021174 -0.000311712 0.00176134 0
1 22 0 0 0.00226758 0.000201784 -0.000262312 0
1 22 0 0 -0.000345299 -1.72169e-05 0.000795413 0
1 22 0 0 -3.50127e-05 0.000124306 -0.000106355 0
3
1 22 0 0 0.00243091 0.0025713 -0.00316135 0
1 22 0 0 -0.00105614 -0.000134952 0.000524255 0
1 22 0 0 0.000111888 -0.000102398 -7.06049e-05 0
3
1 22 0 0 -0.00457822 -0.00112909 -0.000529232 0
1 22 0 0 -0.000852116 0.00043482 -0.00070237 0
1 22 0 0 9.98578e-05 0.000131248 2.81345e-05 0
3
1 22 0 0 0.0019349 0.00424403 0.000871412 0
1 22 0 0 -0.00065471 -0.000429902 -0.000891647 0
1 22 0 0 9.63366e-05 -0.0001065 8.58268e-05 0
3
1 22 0 0 -0.00249397 0.000876763 0.00258928 0
1 22 0 0 0.00154201 -0.000394195 -0.00100342 0
1 22 0 0 -0.000211769 -0.000465066 7.15758e-05 0
3
1 22 0 0 0.000844151 -0.0046037 -0.00193247 0
1 22 0 0 -5.40842e-05 0.000130764 0.000855678 0
1 22 0 0 0.000163493 -9.72941e-06 3.41256e-05 0
3
1 22 0 0 0.00218593 0.00379917 0.00181743 0
1 22 0 0 -0.000464322 -0.000403567 -0.00101491 0
1 22 0 0 4.61356e-05 0.000160656 7.10966e-06 0
4
1 22 0 0 -0.00101859 -0.00185654 0.000235851 0
1 22 0 0 -0.00206195 -0.00128184 0.000969454 0
1 22 0 0 -5.07555e-05 -0.0006205 0.00101039 0
1 22 0 0 3.78299e-05 5.52042e-05 0.000153332 0
3
1 22 0 0 -0.000655008 -0.00186354 0.00194449 0
1 22 0 0 -0.00212485 0.000693605 0.00170378 0
1 22 0 0 -3.03e-05 0.00020616 -0.000472055 0
3
1 22 0 0 -0.000520864 0.0012145 0.00243651 0
1 22 0 0 -0.0024112 0.000213764 -0.00142804 0
1 22 0 0 0.000275507 0.000383865 -0.000207364 0
3
1 22 0 0 -0.0035977 -0.00296753 0.000874837 0
1 22 0 0 0.000153951 -0.000196473 0.00116026 0
1 22 0 0 -5.8163e-05 1.71951e-05 0.000155919 0
3
1 22 0 0 -0.00325407 0.00323651 0.00120459 0
1 22 0 0 0.00086014 0.000810313 -0.000109759 0
1 22 0 0 0.000108072 -2.03238e-07 0.000127709 0
3
1 22 0 0 -0.00174685 -0.000787822 0.00434084 0
1 22 0 0 0.000912705 -0.000755022 -7.35221e-05 0
1 22 0 0 6.51923e-05 -0.000134329 -7.54654e-05 0
3
1 22 0 0 0.00232986 0.00506379 0.000297467 0
1 22 0 0 2.42875e-06 -0.000308625 0.000162285 0
1 22 0 0 -0.00013904 6.40363e-05 6.75029e-05 0
3
1 22 0 0 -0.00359434 0.00283113 -0.00319751 0
1 22 0 0 0.000256878 -0.000152345 0.000179989 0
1 22 0 0 -3.97832e-05 1.09654e-05 0.000162131 0
2
1 22 0 0 0.000298532 -0.00499296 0.00247789 0
1 22 0 0 -0.000165115 2.34584e-05 -0.000488306 0
3
1 22 0 0 -0.00170385 0.000693145 -0.00437396 0
1 22 0 0 -0.000710997 -0.000558523 0.000768785 0
1 22 0 0 4.02419e-05 -0.000157554 3.93279e-05 0
3
1 22 0 0 -0.00257784 0.00160909 -0.000830259 0
1 22 0 0 0.00032145 -0.00236368 -0.000476171 0
1 22 0 0 -0.000257654 0.000204897 -0.000397351 0
2
1 22 0 0 -0.00444646 0.00299409 0.00155665 0
1 22 0 0 7.72469e-05 0.000467157 0.000205068 0
3
1 22 0 0 -0.00229854 0.00225755 0.000973041 0
1 22 0 0 -0.000362402 -0.00174335 -0.00184777 0
1 22 0 0 -8.22623e-05 9.98248e-05 0.0001061 0
3
1 22 0 0 -0.00150364 0.00526537 -0.00108334 0
1 22 0 0 -0.000218354 -0.000269728 3.40571e-05 0
1 22 0 0 0.000152268 6.90869e-05 -5.5568e-06 0
4
1 22 0 0 0.00357926 -0.000864969 0.00036564 0
1 22 0 0 0.000282454 0.000774116 0.000641504 0
1 22 0 0 0.00116124 1.24791e-05 0.000244647 0
1 22 0 0 0.000118052 9.97991e-05 -6.3977e-05 0
3
1 22 0 0 -0.00177839 0.00140435 -0.00248832 0
1 22 0 0 -0.00135113 -0.00173699 0.00131992 0
1 22 0 0 0.00011272 5.80779e-05 -0.000109135 0
3
1 22 0 0 -0.00462386 0.000146889 -0.00105516 0
1 22 0 0 0.000498809 -0.000626391 0.000875967 0
1 22 0 0 -9.19469e-05 3.48999e-05 -0.000135341 0
3
1 22 0 0 0.00395528 0.00260994 -0.000242854 0
1 22 0 0 -0.000627954 0.000996206 0.000147452 0
1 22 0 0 8.6225e-05 -7.44667e-05 -0.000122512 0
3
1 22 0 0 -0.000415784 -0.00409472 -0.00236123 0
1 22 0 0 0.000143142 -0.000224941 0.00115646 0
1 22 0 0 -0.000161895 -3.79456e-05 -1.84254e-05 0
3
1 22 0 0 0.00059178 0.000478546 0.00327832 0
1 22 0 0 0.0011854 0.00215304 0.000737643 0
1 22 0 0 -0.000164759 2.04731e-05 -2.06033e-05 0
3
1 22 0 0 0.00153073 -0.00194079 0.00125421 0
1 22 0 0 0.000887869 -0.00212613 -0.0016094 0
1 22 0 0 0.000402145 0.000105454 -0.000305639 0
3
1 22 0 0 0.00420745 0.00218323 0.000214278 0
1 22 0 0 0.000308517 -0.00106215 -0.000430292 0
1 22 0 0 -0.000148179 -2.26774e-05 7.42833e-05 0
3
1 22 0 0 0.000889422 -0.00129772 -0.00447659 0
1 22 0 0 0.000873156 0.000803783 -4.96567e-06 0
1 22 0 0 4.91605e-05 -0.000113509 0.000112642 0
2
1 22 0 0 0.00529265 -0.00171347 0.000458966 0
1 22 0 0 -0.00018422 -0.000471307 -0.000100938 0
3
1 22 0 0 -0.00299927 0.00192763 0.000990733 0
1 22 0 0 -0.000764998 -0.00163161 0.00054098 0
1 22 0 0 -8.15199e-05 -6.60521e-05 0.00050522 0
3
1 22 0 0 0.00253349 0.0039712 -0.000571003 0
1 22 0 0 0.000306676 0.000924071 -0.000678628 0
1 22 0 0 1.65841e-05 0.00011857 -0.000116856 0
3
1 22 0 0 -0.00196079 0.00363607 0.00375407 0
1 22 0 0 0.000278088 0.000151394 -0.000146076 0
1 22 0 0 -1.81313e-05 -0.00012566 0.00010895 0
4
1 22 0 0 0.00236363 0.00047915 -0.00136621 0
1 22 0 0 -0.00121887 -0.000136477 -0.00154495 0
1 22 0 0 0.00118054 -0.000110295 5.14582e-05 0
1 22 0 0 -9.7375e-05 -3.69857e-06 0.000135992 0
3
1 22 0 0 -0.000390406 -0.00461813 -0.00101759 0
1 22 0 0 -0.000197038 0.000906502 -0.00074022 0
1 22 0 0 4.05987e-06 -0.000155512 -6.15546e-05 0
4
1 22 0 0 4.71862e-05 0.00167312 -0.00220937 0
1 22 0 0 0.000488597 -0.00149427 0.00119146 0
1 22 0 0 -0.000897941 0.000771834 -8.04284e-05 0
1 22 0 0 -0.000136307 4.7789e-05 -8.44156e-05 0
4
1 22 0 0 -0.00131406 0.00309007 0.00155489 0
1 22 0 0 0.000291628 -0.000545065 0.000841677 0
1 22 0 0 0.000490414 0.000127977 -0.000666976 0
1 22 0 0 -0.000106257 0.000503978 -3.11725e-05 0
3
1 22 0 0 0.000776978 0.00404303 0.00235907 0
1 22 0 0 -0.00107503 2.98006e-05 0.000501916 0
1 22 0 0 0.000134365 -9.9658e-05 -1.8875e-06 0
3
1 22 0 0 0.00438121 -0.0018215 -4.63506e-05 0
1 22 0 0 0.000553939 0.000860256 0.000601336 0
1 22 0 0 -0.000165409 -5.07135e-06 -2.45664e-05 0
3
1 22 0 0 8.54842e-05 0.00447479 -0.00157608 0
1 22 0 0 0.000255316 -0.000671356 -0.000431087 0
1 22 0 0 -0.00038519 -6.71557e-05 -0.000336712 0
2
1 22 0 0 -0.000884154 0.003586 -0.00418541 0
1 22 0 0 -4.69295e-05 -0.000380118 -0.000345781 0
3
