0 10
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -0.976125 400 345.075 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.97423 400 344.167 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -0.367698 400 346.002 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.00758 400 355.926 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -4.53255 400 353.696 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -1.2494 400 344.373 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -4.29554 400 350.891 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.6238 400 345.849 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 5.71977 400 348.605 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 1.94819 400 352.61 0 0 0 
1 10
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -4.05149 400 354.704 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -0.273886 400 346.385 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 3.12126 400 353.004 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 2.13327 400 351.566 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.02815 400 354.359 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -5.75553 400 344.095 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 2.85067 400 352.197 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.20575 400 352.744 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -1.60572 400 349.717 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.15063 400 350.752 0 0 0 
2 10
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.31503 400 349.624 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 2.65395 400 348.982 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 0.0440644 400 347.915 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -1.92545 400 346.416 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -4.30639 400 345.123 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.08776 400 351.005 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.71159 400 348.483 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -5.98112 400 346.081 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 0.0450319 400 355.356 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -4.63189 400 353.85 0 0 0 
3 10
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 5.44781 400 351.036 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.02937 400 355.19 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 5.52527 400 354.111 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -1.20625 400 346.375 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.0066 400 351.627 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -5.11001 400 344.52 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 3.24772 400 345.492 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -5.60971 400 348.923 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -4.62201 400 355.61 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.86003 400 344.902 0 0 0 
4 10
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.39583 400 355.775 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.45542 400 349.468 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -1.18023 400 345.912 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.88371 400 351.18 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -0.707717 400 352.749 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -4.07395 400 352.988 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 3.17954 400 355.849 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 1.73817 400 348.881 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 2.52955 400 344.729 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -0.417168 400 351.154 0 0 0 
5 10
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 2.29107 400 348.967 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.55212 400 351.743 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.68891 400 348.26 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 2.38552 400 346.681 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 0.909343 400 353.365 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 3.99632 400 344.024 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -3.75599 400 352.035 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -3.92952 400 353.449 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 5.5751 400 354.894 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.85423 400 354.025 0 0 0 
6 10
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 1.70783 400 346.992 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 2.39396 400 350.774 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.57003 400 344.937 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -0.6026 400 348.085 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 2.48123 400 345.18 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 5.93011 400 344.264 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 1.42077 400 344.526 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 1.53435 400 345.586 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -3.44742 400 352.092 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 5.30524 400 344.023 0 0 0 
7 10
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 1.6492 400 355.866 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -5.0668 400 344.861 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.52138 400 352.393 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -1.43559 400 348.296 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.45917 400 352.296 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -5.34286 400 351.656 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -1.31497 400 349.812 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 3.04711 400 346.781 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -3.04147 400 354.633 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -4.03234 400 349.059 0 0 0 
8 10
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 3.16846 400 355.041 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -1.10579 400 355.604 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 5.22898 400 355.1 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.46979 400 354.247 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -3.46176 400 353.696 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 2.76044 400 349.271 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -5.21114 400 348.515 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.31324 400 353.234 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.61361 400 348.121 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -4.09502 400 355.452 0 0 0 
9 10
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 0.569715 400 345.323 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.31902 400 351.684 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -2.29306 400 355.68 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -5.03239 400 346.375 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 4.17816 400 346.104 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 2.94217 400 354.131 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -3.5222 400 347.298 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 3.104 400 345.318 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -0.121741 400 355.511 0 0 0 
1 2112 0 0 0 0 0 -0.0025 0 0.0025 0 -3.37784 400 347.738 0 0 0 
